"y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49"
0.186522763358104,619.24937052927,1.06189056469873,0.587389096588505,0.744153311602975,0.861009863222915,32.0498512767165,12.2449507797519,-8.34309619116672,1.00082971895035,5.79976575622528,4.91735002626128,0.826853887993052,0.00873417270443654,0.00304034370372278,0.00316857746517196,469.369317679033,439.825829406043,4133.2004241298,1.22327282108219,0.815165173506512,0.505385898045321,101.220169076446,8.93633454472898,0.845648592008985,12.9947265148299,0.651557874426572,0.143893390573453,744.705352087598,2.39537351739722,1.15228677491734,0.645156528487227,0.00302378659613196,0.00075893310190437,0.000169694150831871,0.265708632068709,0.664968302007765,0.0330095256213099,0.736141216009855,0.53253510245122,0.98932206723839,0.952008902095258,0.494183320086449,0.916816421318799,0.701101042563096,8.4436498810351,16.3038828254651,9.36581828574301,6.92452152106853,4.73204539857016
-0.163487097139993,464.183652540762,1.1038207400927,0.671217539530995,0.635681483746066,0.81471769999484,29.3743850704919,9.74983341605943,-53.4172733404853,0.974440516335956,0.37895746985162,2.80052064756256,0.450815949899618,0.00663598144581255,0.000118197155654708,0.00176717454302864,525.425236907322,295.827494277409,1435.01118412623,1.07196709816619,0.678793416966032,0.562351095155208,51.713533712116,5.87513330146897,0.812860158236832,102.423800500791,1.01121782111004,0.310667836654391,781.056404893985,0.678656747689052,1.02561471044834,1.05813313359569,0.000967166318376517,0.00148780210793991,0.000279971088219278,0.396186450496316,0.409457942470908,0.0632873221766204,0.412885986967012,0.922137864399701,0.850262452382594,0.171605808194727,0.793428730452433,0.278081316733733,0.396488893544301,3.97197916111035,9.53069048030864,5.23535314272606,1.59623096348889,6.87350558337018
0.0152959457180405,495.602196708368,1.05113693691002,0.211730505269807,0.762324780357666,0.810129283755846,26.0109911859055,10.9343065058949,76.332769478384,0.983592861947529,0.336535816174846,2.30265424057227,0.35847306042662,0.00511036280506304,8.64944409804153e-05,0.000607091862665133,533.273065752827,341.262731993823,2134.61749199675,1.13393973054381,0.785286672826126,0.628390601103067,68.7305375514952,7.22637695708763,0.882728388014606,47.1628012189178,0.276504872959777,0.222984613305876,603.230984408688,0.894058901141759,1.05473099695777,0.955157577355613,0.000669026875353534,0.00160795310023318,0.000312795904768705,0.342893471475691,0.352908049244434,0.354162838542834,0.0472428360953927,0.943066374631599,0.784404393984005,0.0211772564798594,0.852147970814258,0.348773137899116,0.794850164558738,10.2936575143147,16.7403768668213,11.0836235912928,10.9303822110003,2.95405269621024
0.149404252568435,518.912729477882,1.25844618117423,0.810497408265486,0.666928933090705,0.762864330508843,35.9698418376174,9.12684744155479,-68.0542757392114,1.00015775015188,0.708934675096176,2.76122314442353,0.428796211954988,0.00585279625754414,0.000225193289071872,0.00164215900288466,630.763746549321,256.580219876029,2344.29482111,1.37769576865694,0.840793046041814,0.44872568135963,82.3742588250628,6.14790922897704,0.798877495938999,26.3448922241684,1.01121782111004,0.212590490476623,652.354028741643,1.44619248163457,1.25801046732081,0.739969975806252,0.00109289721895843,0.000769788829479298,0.000216508768065458,0.105172764044255,0.541094260057434,0.767860158113763,0.759149275254458,0.0767612105701119,0.771455415757373,0.869643302168697,0.674554229713976,0.897279115859419,0.0312693435698748,3.87590953456197,3.79467835463601,6.64723340260482,22.2469757423197,4.99661302404408
0.119565667626295,518.912729477882,1.11572254809401,0.706602614934346,0.72298962601717,0.861847468567357,31.7892829015585,10.3353354595002,-67.6134514028512,1.00015775015188,0.576785642096489,2.47965478120455,0.237189489363102,0.00525597297442086,0.000168632781430818,0.00121492357861136,522.676043500673,389.652622443536,1973.01252614362,0.99359021082768,0.171454101300504,0.685079434987411,51.1047010712874,7.4742326983597,0.875778901430881,41.0737071648322,1.01121782111004,0.252595854936454,680.845394454757,1.23379973772601,1.04063213699958,0.926016644435584,0.00100493366139075,0.00107119726000042,0.000241836913298792,0.434453577268869,0.00386948394589126,0.586578151211143,0.123121034819633,0.354324117535725,0.667414918774739,0.769321118947119,0.140130651183426,0.660101966466755,0.664644599426538,10.8545652043633,2.58076251876393,10.5810229079306,13.2051968516251,6.07507370112755
0.0936269677651199,639.5193990245,1.03924330471739,0.48585764813294,0.75715453084498,0.911769659528442,31.0912069823002,13.2815138930925,-47.7912009014281,1.00918698512438,3.64350224046317,6.85453156494826,1.16010925914632,0.0117890900096392,0.00235481548183761,0.00497017468653898,375.313828711079,72.5140935310563,5258.29828766426,1.26041038458743,0.764377943855428,0.446366209151993,112.223747652126,9.67099856024317,0.747858634071553,8.24441617035582,0.50560891055502,0.116807368927798,728.985977901053,2.00496040039774,1.19733520939995,0.693213256613736,0.00143014327678324,0.00115171661391153,0.000196818041083864,0.791795551544055,0.893261255696416,0.893450299045071,0.343610789161175,0.172099533723667,0.201338167767972,0.832025434821844,0.173107883427292,0.592159625375643,0.148756766226143,1.46091024851432,11.7459551632631,10.5488348451615,13.140228469644,20.1627776151338
0.00402005402806381,667.897438917821,1.13985411285837,0.730287156030291,0.694903723717928,0.826306104140973,36.9158926832287,11.2871164184887,59.4526839307183,1.00134648911132,3.59628955280315,5.97629416399676,1.03815745709899,0.00984188788941052,0.00147694370478684,0.00325985218091587,181.330940664676,150.313051847616,2105.9786372886,1.06837279243199,0.496259352552222,0.577211131947739,58.2669192646451,6.80680769219313,0.825892958008364,35.3959526342923,1.01121782111004,0.304591341888532,744.705352087598,1.168669211566,1.07168362485041,0.932895040517091,0.00273737489497312,0.00138073235376462,0.000226043290418407,0.395449558738619,0.382642385317013,0.981361067388207,0.0374624361284077,0.305454041576013,0.930291339289397,0.7704539578408,0.889929784694687,0.181025385390967,0.339370327070355,2.60326296268136,15.0625060003303,15.2545739006741,5.06711157903784,16.2671851555193
-0.112301334349309,398.306059931265,1.08312870048238,0.648550236691607,0.723849158520926,0.871214595153604,26.67308314225,9.33912808356575,-45.7340281403163,1.00033533497968,0.958751080081623,3.09619316259331,0.361320988961366,0.00855002449558968,0.000424732801467744,0.00314501988361219,616.211050234833,117.783710800714,1516.83648329237,1.17272700196041,0.719714481716935,0.494692394697528,56.7590913921103,5.60874248847477,0.795075500089944,84.0547602188239,0,0.252196982256934,854.740971393417,0.633020271260734,1.02279793620173,1.07320443289688,0.0025499887861135,0.0014242511250435,0.00027870181278901,0.81615874147974,0.552805259823799,0.99398334347643,0.202981949783862,0.0665630495641381,0.81755408202298,0.814373290399089,0.926325835986063,0.238327234284952,0.594007841078565,12.9521653517111,8.69715647909993,3.82385507565962,11.708766289566,9.77067093807699
0.37545541812991,591.88483206071,1.04695261871254,0.527232248280407,0.754662372813429,0.909470117680401,30.4309546207514,12.0838259859498,26.7786593270864,1.00521746213075,5.1923112424495,5.09842445119443,1.13778722516927,0.00947447170826093,0.00234913580067117,0.00341354934454392,370.892268413422,459.003392527559,4743.82171915714,1.25702521538046,0.826376705639724,0.585080014576037,110.758238252905,9.66487759180119,0.856136786490689,10.3862678584597,0.245971902432172,0.119831387803831,740.775508540962,3.25425034102312,0.874812046558513,0.658752751731729,0.00327947470767116,0.000729720789237857,0.000216609147877496,0.671248933300376,0.21365159843117,0.391691168071702,0.128884888021275,0.829188362462446,0.599581406684592,0.735795623855665,0.385992001043633,0.898781107738614,0.544035700149834,11.515696566049,12.1480947155161,14.4907563967244,12.5803202488312,10.4184122551868
-0.0282774322971792,488.507686735038,1.10532846953583,0.690987549623152,0.745448567152748,0.85532519445088,30.4529751381278,10.3353354595002,-84.793719751247,0.995252078419209,0.845936770084471,1.63589090375018,0.466932997976142,0.0036833175423898,0.000343635003047501,0.000792163587988144,100.061229475934,364.212543468479,2325.88412879761,1.27883177294618,0.818356972024985,0.514880722483399,77.829829907741,6.83362937523111,0.834144021833085,50.1597685204544,0.775629439847844,0.201718190697754,602.248523522029,1.05481490935586,1.08812049382545,0.953344977547857,0.00132096963760283,0.000724319244796497,0.000236895068654988,0.00880961609072983,0.0202354353386909,0.786480436800048,0.757179802982137,0.109860598342493,0.330563506577164,0.689711244311184,0.94170827884227,0.210508231539279,0.910706870723516,5.28744466889655,17.7234857491096,20.9320239010908,12.761625354836,12.3905099784126
